Run,analyte_type,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,biospecimen_repository,biospecimen_repository_sample_id,body_site,Bytes,Center Name,Consent_Code,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,gap_accession,histological_type,Instrument,is_tumor,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,sex,SRA Study,study_design,study_name,submitted_subject_id
SRR10827297,RNA,RNA-Seq,100,1126986900,PRJNA568199,SAMN13717564,BrainDevelopment_Autism,1746-20432448_1746_S37_L006,Brain,383299899,NIMH-PHS001900,1,GRU,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX7500164,phs001900,Neocortex,Illumina HiSeq 2500,No,1746-20432448_1746_S37_L006,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-03-09T00:00:00Z,1746-20432448_1746_S37_L006,male,SRP239428,Prospective Longitudinal Cohort,Genetic Control of Expression and Splicing in Developing Human Brain,1746
SRR10827298,RNA,RNA-Seq,100,1408829100,PRJNA568199,SAMN13717117,BrainDevelopment_Autism,1746-20623806_1746_S37_L005,Brain,474702398,NIMH-PHS001900,1,GRU,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX7500165,phs001900,Neocortex,Illumina HiSeq 2500,No,1746-20623806_1746_S37_L005,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-03-09T00:00:00Z,1746-20623806_1746_S37_L005,male,SRP239428,Prospective Longitudinal Cohort,Genetic Control of Expression and Splicing in Developing Human Brain,1746
SRR10827299,RNA,RNA-Seq,100,1407094800,PRJNA568199,SAMN13717145,BrainDevelopment_Autism,1746-20623806_1746_S37_L006,Brain,474168497,NIMH-PHS001900,1,GRU,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX7500166,phs001900,Neocortex,Illumina HiSeq 2500,No,1746-20623806_1746_S37_L006,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-03-09T00:00:00Z,1746-20623806_1746_S37_L006,male,SRP239428,Prospective Longitudinal Cohort,Genetic Control of Expression and Splicing in Developing Human Brain,1746
SRR10827300,RNA,RNA-Seq,100,982827600,PRJNA568199,SAMN13717549,BrainDevelopment_Autism,1748-20432412_1748_S1_L001,Brain,340955864,NIMH-PHS001900,1,GRU,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX7500167,phs001900,Neocortex,Illumina HiSeq 2500,No,1748-20432412_1748_S1_L001,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-03-09T00:00:00Z,1748-20432412_1748_S1_L001,female,SRP239428,Prospective Longitudinal Cohort,Genetic Control of Expression and Splicing in Developing Human Brain,1748
SRR10827301,RNA,RNA-Seq,100,976515900,PRJNA568199,SAMN13716934,BrainDevelopment_Autism,1748-20432412_1748_S1_L002,Brain,339954435,NIMH-PHS001900,1,GRU,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX7500168,phs001900,Neocortex,Illumina HiSeq 2500,No,1748-20432412_1748_S1_L002,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-03-09T00:00:00Z,1748-20432412_1748_S1_L002,female,SRP239428,Prospective Longitudinal Cohort,Genetic Control of Expression and Splicing in Developing Human Brain,1748
SRR10827302,RNA,RNA-Seq,100,1226231300,PRJNA568199,SAMN13717562,BrainDevelopment_Autism,1748-20623770_1748_S1_L001,Brain,410637787,NIMH-PHS001900,1,GRU,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX7500169,phs001900,Neocortex,Illumina HiSeq 2500,No,1748-20623770_1748_S1_L001,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-03-09T00:00:00Z,1748-20623770_1748_S1_L001,female,SRP239428,Prospective Longitudinal Cohort,Genetic Control of Expression and Splicing in Developing Human Brain,1748
SRR10827303,RNA,RNA-Seq,100,1218962200,PRJNA568199,SAMN13716920,BrainDevelopment_Autism,1748-20623770_1748_S1_L002,Brain,408899735,NIMH-PHS001900,1,GRU,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX7500170,phs001900,Neocortex,Illumina HiSeq 2500,No,1748-20623770_1748_S1_L002,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-03-09T00:00:00Z,1748-20623770_1748_S1_L002,female,SRP239428,Prospective Longitudinal Cohort,Genetic Control of Expression and Splicing in Developing Human Brain,1748
SRR10827304,RNA,RNA-Seq,100,1491241000,PRJNA568199,SAMN13716669,BrainDevelopment_Autism,1750-20514603_1750_S46_L005,Brain,499987005,NIMH-PHS001900,1,GRU,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX7500171,phs001900,Neocortex,Illumina HiSeq 2500,No,1750-20514603_1750_S46_L005,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-03-09T00:00:00Z,1750-20514603_1750_S46_L005,male,SRP239428,Prospective Longitudinal Cohort,Genetic Control of Expression and Splicing in Developing Human Brain,1750
SRR10827305,RNA,RNA-Seq,100,1492888700,PRJNA568199,SAMN13717584,BrainDevelopment_Autism,1750-20514603_1750_S46_L006,Brain,500738584,NIMH-PHS001900,1,GRU,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX7500172,phs001900,Neocortex,Illumina HiSeq 2500,No,1750-20514603_1750_S46_L006,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-03-09T00:00:00Z,1750-20514603_1750_S46_L006,male,SRP239428,Prospective Longitudinal Cohort,Genetic Control of Expression and Splicing in Developing Human Brain,1750
SRR10827306,RNA,RNA-Seq,100,1520285700,PRJNA568199,SAMN13717238,BrainDevelopment_Autism,1750-20514668_1750_S46_L005,Brain,510585485,NIMH-PHS001900,1,GRU,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX7500173,phs001900,Neocortex,Illumina HiSeq 2500,No,1750-20514668_1750_S46_L005,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-03-09T00:00:00Z,1750-20514668_1750_S46_L005,male,SRP239428,Prospective Longitudinal Cohort,Genetic Control of Expression and Splicing in Developing Human Brain,1750
SRR10827307,RNA,RNA-Seq,100,1526790800,PRJNA568199,SAMN13717394,BrainDevelopment_Autism,1750-20514668_1750_S46_L006,Brain,512932483,NIMH-PHS001900,1,GRU,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX7500174,phs001900,Neocortex,Illumina HiSeq 2500,No,1750-20514668_1750_S46_L006,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-03-09T00:00:00Z,1750-20514668_1750_S46_L006,male,SRP239428,Prospective Longitudinal Cohort,Genetic Control of Expression and Splicing in Developing Human Brain,1750
SRR10827308,RNA,RNA-Seq,100,1151526600,PRJNA568199,SAMN13716736,BrainDevelopment_Autism,1751-20432465_1751_S54_L007,Brain,397098434,NIMH-PHS001900,1,GRU,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX7500175,phs001900,Neocortex,Illumina HiSeq 2500,No,1751-20432465_1751_S54_L007,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-03-09T00:00:00Z,1751-20432465_1751_S54_L007,female,SRP239428,Prospective Longitudinal Cohort,Genetic Control of Expression and Splicing in Developing Human Brain,1751
SRR10827309,RNA,RNA-Seq,100,1159503800,PRJNA568199,SAMN13716795,BrainDevelopment_Autism,1751-20432465_1751_S54_L008,Brain,398844723,NIMH-PHS001900,1,GRU,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX7500176,phs001900,Neocortex,Illumina HiSeq 2500,No,1751-20432465_1751_S54_L008,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-03-09T00:00:00Z,1751-20432465_1751_S54_L008,female,SRP239428,Prospective Longitudinal Cohort,Genetic Control of Expression and Splicing in Developing Human Brain,1751
SRR10827310,RNA,RNA-Seq,100,1416868300,PRJNA568199,SAMN13717462,BrainDevelopment_Autism,1751-20623823_1751_S54_L007,Brain,483879795,NIMH-PHS001900,1,GRU,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX7500177,phs001900,Neocortex,Illumina HiSeq 2500,No,1751-20623823_1751_S54_L007,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-03-09T00:00:00Z,1751-20623823_1751_S54_L007,female,SRP239428,Prospective Longitudinal Cohort,Genetic Control of Expression and Splicing in Developing Human Brain,1751
SRR10827311,RNA,RNA-Seq,100,1427609000,PRJNA568199,SAMN13717154,BrainDevelopment_Autism,1751-20623823_1751_S54_L008,Brain,486566979,NIMH-PHS001900,1,GRU,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX7500178,phs001900,Neocortex,Illumina HiSeq 2500,No,1751-20623823_1751_S54_L008,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-03-09T00:00:00Z,1751-20623823_1751_S54_L008,female,SRP239428,Prospective Longitudinal Cohort,Genetic Control of Expression and Splicing in Developing Human Brain,1751
SRR10827312,RNA,RNA-Seq,100,988820000,PRJNA568199,SAMN13717105,BrainDevelopment_Autism,1753-20514573_1753_S16_L001,Brain,342600094,NIMH-PHS001900,1,GRU,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX7500179,phs001900,Neocortex,Illumina HiSeq 2500,No,1753-20514573_1753_S16_L001,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-03-09T00:00:00Z,1753-20514573_1753_S16_L001,male,SRP239428,Prospective Longitudinal Cohort,Genetic Control of Expression and Splicing in Developing Human Brain,1753
SRR10827313,RNA,RNA-Seq,100,976296300,PRJNA568199,SAMN13717162,BrainDevelopment_Autism,1753-20514573_1753_S16_L002,Brain,338373273,NIMH-PHS001900,1,GRU,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX7500180,phs001900,Neocortex,Illumina HiSeq 2500,No,1753-20514573_1753_S16_L002,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-03-09T00:00:00Z,1753-20514573_1753_S16_L002,male,SRP239428,Prospective Longitudinal Cohort,Genetic Control of Expression and Splicing in Developing Human Brain,1753
SRR10827314,RNA,RNA-Seq,100,1003307700,PRJNA568199,SAMN13716740,BrainDevelopment_Autism,1753-20514638_1753_S16_L001,Brain,346977236,NIMH-PHS001900,1,GRU,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX7500181,phs001900,Neocortex,Illumina HiSeq 2500,No,1753-20514638_1753_S16_L001,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-03-09T00:00:00Z,1753-20514638_1753_S16_L001,male,SRP239428,Prospective Longitudinal Cohort,Genetic Control of Expression and Splicing in Developing Human Brain,1753
SRR10827315,RNA,RNA-Seq,100,993912000,PRJNA568199,SAMN13717301,BrainDevelopment_Autism,1753-20514638_1753_S16_L002,Brain,344312491,NIMH-PHS001900,1,GRU,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX7500182,phs001900,Neocortex,Illumina HiSeq 2500,No,1753-20514638_1753_S16_L002,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-03-09T00:00:00Z,1753-20514638_1753_S16_L002,male,SRP239428,Prospective Longitudinal Cohort,Genetic Control of Expression and Splicing in Developing Human Brain,1753
SRR10827316,RNA,RNA-Seq,100,1263623800,PRJNA568199,SAMN13717514,BrainDevelopment_Autism,1754-20514563_1754_S6_L001,Brain,410872373,NIMH-PHS001900,1,GRU,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX7500183,phs001900,Neocortex,Illumina HiSeq 2500,No,1754-20514563_1754_S6_L001,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-03-09T00:00:00Z,1754-20514563_1754_S6_L001,female,SRP239428,Prospective Longitudinal Cohort,Genetic Control of Expression and Splicing in Developing Human Brain,1754
SRR10827317,RNA,RNA-Seq,100,1254079100,PRJNA568199,SAMN13717600,BrainDevelopment_Autism,1754-20514563_1754_S6_L002,Brain,408196903,NIMH-PHS001900,1,GRU,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX7500184,phs001900,Neocortex,Illumina HiSeq 2500,No,1754-20514563_1754_S6_L002,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-03-09T00:00:00Z,1754-20514563_1754_S6_L002,female,SRP239428,Prospective Longitudinal Cohort,Genetic Control of Expression and Splicing in Developing Human Brain,1754
SRR10827318,RNA,RNA-Seq,100,1283455300,PRJNA568199,SAMN13716659,BrainDevelopment_Autism,1754-20514628_1754_S6_L001,Brain,417044771,NIMH-PHS001900,1,GRU,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX7500185,phs001900,Neocortex,Illumina HiSeq 2500,No,1754-20514628_1754_S6_L001,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-03-09T00:00:00Z,1754-20514628_1754_S6_L001,female,SRP239428,Prospective Longitudinal Cohort,Genetic Control of Expression and Splicing in Developing Human Brain,1754
SRR10827319,RNA,RNA-Seq,100,1274669200,PRJNA568199,SAMN13716685,BrainDevelopment_Autism,1754-20514628_1754_S6_L002,Brain,414808984,NIMH-PHS001900,1,GRU,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX7500186,phs001900,Neocortex,Illumina HiSeq 2500,No,1754-20514628_1754_S6_L002,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-03-09T00:00:00Z,1754-20514628_1754_S6_L002,female,SRP239428,Prospective Longitudinal Cohort,Genetic Control of Expression and Splicing in Developing Human Brain,1754
SRR10827320,RNA,RNA-Seq,100,1149524100,PRJNA568199,SAMN13716841,BrainDevelopment_Autism,1755-20514564_1755_S7_L001,Brain,370422234,NIMH-PHS001900,1,GRU,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX7500187,phs001900,Neocortex,Illumina HiSeq 2500,No,1755-20514564_1755_S7_L001,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-03-09T00:00:00Z,1755-20514564_1755_S7_L001,female,SRP239428,Prospective Longitudinal Cohort,Genetic Control of Expression and Splicing in Developing Human Brain,1755
SRR10827321,RNA,RNA-Seq,100,1142141400,PRJNA568199,SAMN13717315,BrainDevelopment_Autism,1755-20514564_1755_S7_L002,Brain,368471540,NIMH-PHS001900,1,GRU,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX7500188,phs001900,Neocortex,Illumina HiSeq 2500,No,1755-20514564_1755_S7_L002,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-03-09T00:00:00Z,1755-20514564_1755_S7_L002,female,SRP239428,Prospective Longitudinal Cohort,Genetic Control of Expression and Splicing in Developing Human Brain,1755
SRR10827322,RNA,RNA-Seq,100,1166448300,PRJNA568199,SAMN13717280,BrainDevelopment_Autism,1755-20514629_1755_S7_L001,Brain,375655786,NIMH-PHS001900,1,GRU,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX7500189,phs001900,Neocortex,Illumina HiSeq 2500,No,1755-20514629_1755_S7_L001,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-03-09T00:00:00Z,1755-20514629_1755_S7_L001,female,SRP239428,Prospective Longitudinal Cohort,Genetic Control of Expression and Splicing in Developing Human Brain,1755
SRR10827323,RNA,RNA-Seq,100,1159130700,PRJNA568199,SAMN13717101,BrainDevelopment_Autism,1755-20514629_1755_S7_L002,Brain,373874508,NIMH-PHS001900,1,GRU,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX7500190,phs001900,Neocortex,Illumina HiSeq 2500,No,1755-20514629_1755_S7_L002,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-03-09T00:00:00Z,1755-20514629_1755_S7_L002,female,SRP239428,Prospective Longitudinal Cohort,Genetic Control of Expression and Splicing in Developing Human Brain,1755
SRR10827324,RNA,RNA-Seq,100,1546751300,PRJNA568199,SAMN13716978,BrainDevelopment_Autism,1756-20432420_1756_S9_L001,Brain,527849694,NIMH-PHS001900,1,GRU,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX7500191,phs001900,Neocortex,Illumina HiSeq 2500,No,1756-20432420_1756_S9_L001,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-03-09T00:00:00Z,1756-20432420_1756_S9_L001,female,SRP239428,Prospective Longitudinal Cohort,Genetic Control of Expression and Splicing in Developing Human Brain,1756
SRR10827325,RNA,RNA-Seq,100,1538101000,PRJNA568199,SAMN13717422,BrainDevelopment_Autism,1756-20432420_1756_S9_L002,Brain,526343900,NIMH-PHS001900,1,GRU,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX7500192,phs001900,Neocortex,Illumina HiSeq 2500,No,1756-20432420_1756_S9_L002,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-03-09T00:00:00Z,1756-20432420_1756_S9_L002,female,SRP239428,Prospective Longitudinal Cohort,Genetic Control of Expression and Splicing in Developing Human Brain,1756
SRR10827326,RNA,RNA-Seq,100,1921194300,PRJNA568199,SAMN13717535,BrainDevelopment_Autism,1756-20623778_1756_S9_L001,Brain,645556885,NIMH-PHS001900,1,GRU,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX7500193,phs001900,Neocortex,Illumina HiSeq 2500,No,1756-20623778_1756_S9_L001,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-03-09T00:00:00Z,1756-20623778_1756_S9_L001,female,SRP239428,Prospective Longitudinal Cohort,Genetic Control of Expression and Splicing in Developing Human Brain,1756
SRR10827327,RNA,RNA-Seq,100,1910352800,PRJNA568199,SAMN13716869,BrainDevelopment_Autism,1756-20623778_1756_S9_L002,Brain,642978739,NIMH-PHS001900,1,GRU,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX7500194,phs001900,Neocortex,Illumina HiSeq 2500,No,1756-20623778_1756_S9_L002,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-03-09T00:00:00Z,1756-20623778_1756_S9_L002,female,SRP239428,Prospective Longitudinal Cohort,Genetic Control of Expression and Splicing in Developing Human Brain,1756
SRR10827328,RNA,RNA-Seq,100,1005138200,PRJNA568199,SAMN13717358,BrainDevelopment_Autism,1757-20432421_1757_S10_L001,Brain,339342910,NIMH-PHS001900,1,GRU,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX7500195,phs001900,Neocortex,Illumina HiSeq 2500,No,1757-20432421_1757_S10_L001,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-03-09T00:00:00Z,1757-20432421_1757_S10_L001,female,SRP239428,Prospective Longitudinal Cohort,Genetic Control of Expression and Splicing in Developing Human Brain,1757
SRR10827329,RNA,RNA-Seq,100,998699100,PRJNA568199,SAMN13717178,BrainDevelopment_Autism,1757-20432421_1757_S10_L002,Brain,338175460,NIMH-PHS001900,1,GRU,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX7500196,phs001900,Neocortex,Illumina HiSeq 2500,No,1757-20432421_1757_S10_L002,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-03-09T00:00:00Z,1757-20432421_1757_S10_L002,female,SRP239428,Prospective Longitudinal Cohort,Genetic Control of Expression and Splicing in Developing Human Brain,1757
SRR10827330,RNA,RNA-Seq,100,1246367800,PRJNA568199,SAMN13716936,BrainDevelopment_Autism,1757-20623779_1757_S10_L001,Brain,414120156,NIMH-PHS001900,1,GRU,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX7500197,phs001900,Neocortex,Illumina HiSeq 2500,No,1757-20623779_1757_S10_L001,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-03-09T00:00:00Z,1757-20623779_1757_S10_L001,female,SRP239428,Prospective Longitudinal Cohort,Genetic Control of Expression and Splicing in Developing Human Brain,1757
SRR10827331,RNA,RNA-Seq,100,1237360800,PRJNA568199,SAMN13716764,BrainDevelopment_Autism,1757-20623779_1757_S10_L002,Brain,411827888,NIMH-PHS001900,1,GRU,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX7500198,phs001900,Neocortex,Illumina HiSeq 2500,No,1757-20623779_1757_S10_L002,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-03-09T00:00:00Z,1757-20623779_1757_S10_L002,female,SRP239428,Prospective Longitudinal Cohort,Genetic Control of Expression and Splicing in Developing Human Brain,1757
SRR10827332,RNA,RNA-Seq,100,1056675700,PRJNA568199,SAMN13717345,BrainDevelopment_Autism,1758-20514580_1758_S23_L003,Brain,338050802,NIMH-PHS001900,1,GRU,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX7500199,phs001900,Neocortex,Illumina HiSeq 2500,No,1758-20514580_1758_S23_L003,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-03-09T00:00:00Z,1758-20514580_1758_S23_L003,male,SRP239428,Prospective Longitudinal Cohort,Genetic Control of Expression and Splicing in Developing Human Brain,1758
SRR10827333,RNA,RNA-Seq,100,1056655500,PRJNA568199,SAMN13717521,BrainDevelopment_Autism,1758-20514580_1758_S23_L004,Brain,337746862,NIMH-PHS001900,1,GRU,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX7500200,phs001900,Neocortex,Illumina HiSeq 2500,No,1758-20514580_1758_S23_L004,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-03-09T00:00:00Z,1758-20514580_1758_S23_L004,male,SRP239428,Prospective Longitudinal Cohort,Genetic Control of Expression and Splicing in Developing Human Brain,1758
SRR10827334,RNA,RNA-Seq,100,1073625800,PRJNA568199,SAMN13717599,BrainDevelopment_Autism,1758-20514645_1758_S23_L003,Brain,343395876,NIMH-PHS001900,1,GRU,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX7500201,phs001900,Neocortex,Illumina HiSeq 2500,No,1758-20514645_1758_S23_L003,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-03-09T00:00:00Z,1758-20514645_1758_S23_L003,male,SRP239428,Prospective Longitudinal Cohort,Genetic Control of Expression and Splicing in Developing Human Brain,1758
SRR10827335,RNA,RNA-Seq,100,1072799600,PRJNA568199,SAMN13717179,BrainDevelopment_Autism,1758-20514645_1758_S23_L004,Brain,343334655,NIMH-PHS001900,1,GRU,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX7500202,phs001900,Neocortex,Illumina HiSeq 2500,No,1758-20514645_1758_S23_L004,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-03-09T00:00:00Z,1758-20514645_1758_S23_L004,male,SRP239428,Prospective Longitudinal Cohort,Genetic Control of Expression and Splicing in Developing Human Brain,1758
SRR10827336,RNA,RNA-Seq,100,2194346600,PRJNA568199,SAMN13716805,BrainDevelopment_Autism,1760-20432460_1760_S49_L007,Brain,771368809,NIMH-PHS001900,1,GRU,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX7500203,phs001900,Neocortex,Illumina HiSeq 2500,No,1760-20432460_1760_S49_L007,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-03-09T00:00:00Z,1760-20432460_1760_S49_L007,male,SRP239428,Prospective Longitudinal Cohort,Genetic Control of Expression and Splicing in Developing Human Brain,1760
SRR10827337,RNA,RNA-Seq,100,2209025600,PRJNA568199,SAMN13716686,BrainDevelopment_Autism,1760-20432460_1760_S49_L008,Brain,774254935,NIMH-PHS001900,1,GRU,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX7500204,phs001900,Neocortex,Illumina HiSeq 2500,No,1760-20432460_1760_S49_L008,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-03-09T00:00:00Z,1760-20432460_1760_S49_L008,male,SRP239428,Prospective Longitudinal Cohort,Genetic Control of Expression and Splicing in Developing Human Brain,1760
SRR10827338,RNA,RNA-Seq,100,2740404900,PRJNA568199,SAMN13717209,BrainDevelopment_Autism,1760-20623818_1760_S49_L007,Brain,939866043,NIMH-PHS001900,1,GRU,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX7500205,phs001900,Neocortex,Illumina HiSeq 2500,No,1760-20623818_1760_S49_L007,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-03-09T00:00:00Z,1760-20623818_1760_S49_L007,male,SRP239428,Prospective Longitudinal Cohort,Genetic Control of Expression and Splicing in Developing Human Brain,1760
SRR10827339,RNA,RNA-Seq,100,2758819300,PRJNA568199,SAMN13717410,BrainDevelopment_Autism,1760-20623818_1760_S49_L008,Brain,943983835,NIMH-PHS001900,1,GRU,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.dbgap,s3.us-east-1",SRX7500206,phs001900,Neocortex,Illumina HiSeq 2500,No,1760-20623818_1760_S49_L008,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2020-03-09T00:00:00Z,1760-20623818_1760_S49_L008,male,SRP239428,Prospective Longitudinal Cohort,Genetic Control of Expression and Splicing in Developing Human Brain,1760
